,acc,val_acc,loss,val_loss
0,0.7549918293952942,0.8052927255630493,0.8270317912101746,0.6241198778152466
1,0.7927380800247192,0.810965359210968,0.6922321319580078,0.6045894026756287
2,0.7990718483924866,0.8139396905899048,0.6686292886734009,0.5911771655082703
3,0.8026407957077026,0.8146622180938721,0.6569947600364685,0.5936221480369568
4,0.8047901391983032,0.8148286938667297,0.6513006091117859,0.5954176187515259
